Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
18951255,"The Waste Land, Prufrock and Other Poems",T.S. Eliot,"Eliot, T.S.",,"=""1420903950""","=""9781420903959""",5,4.17,Digireads.com,ebook,82,2004,1922,,2021/11/27,,,read,,,,1,,,0,,,,,
54582735,El hombre mal vestido,Guillermo Fadanelli,"Fadanelli, Guillermo",,"=""""","=""""",5,3.58,,Kindle Edition,,2020,,,2021/11/27,,,read,,,,1,,,0,,,,,
24064537,Cujo,Stephen King,"King, Stephen",María Antonia Menini,"=""""","=""""",4,3.75,DEBOLS!LLO,Kindle Edition,393,2014,1981,,2021/11/27,,,read,,,,1,,,0,,,,,
19004068,22/11/63,Stephen King,"King, Stephen",,"=""""","=""""",4,4.30,PLAZA & JANES,Kindle Edition,880,2012,2011,,2021/11/27,,,read,,,,1,,,0,,,,,
18915208,A Life Worth Living,Robert Zaretsky,"Zaretsky, Robert",,"=""""","=""""",4,4.04,Harvard University Press,Kindle Edition,236,2013,2013,,2021/11/27,,,read,,,,1,,,0,,,,,
53972981,Las tinieblas y el alba,Ken Follett,"Follett, Ken",,"=""""","=""""",5,4.38,Plaza & Janes,Kindle Edition,936,2020,2020,,2021/11/27,,,read,,,,1,,,0,,,,,
49876184,Tierra,Eloy Moreno,"Moreno, Eloy",,"=""""","=""""",4,4.20,Ediciones B,Kindle Edition,544,2020,2020,,2021/11/27,,,read,,,,1,,,0,,,,,
51979570,La chica de nieve,Javier Castillo,"Castillo, Javier",,"=""""","=""""",4,3.89,SUMA,Kindle Edition,337,2020,2020,,2021/11/27,,,read,,,,1,,,0,,,,,
19012451,The Myth of Sisyphus and Other Essays,Albert Camus,"Camus, Albert",,"=""""","=""""",3,4.21,Vintage,Kindle Edition,226,2012,1942,,2021/11/27,,,read,,,,1,,,0,,,,,
50864905,Buena economía para tiempos difíciles: En busca de mejores soluciones a nuestros mayores problemas,Abhijit V. Banerjee,"Banerjee, Abhijit V.",Esther Duflo,"=""""","=""""",4,4.26,TAURUS,Kindle Edition,,2020,2019,,2021/11/27,,,read,,,,1,,,0,,,,,
54166699,El mentiroso,Mikel Santiago,"Santiago, Mikel",,"=""""","=""""",4,3.98,,Kindle Edition,,2020,,,2021/11/27,,,read,,,,1,,,0,,,,,
55138080,El espejo de nuestras penas (Los hijos del desastre 3),Pierre Lemaitre,"Lemaitre, Pierre",,"=""""","=""""",4,4.04,,Kindle Edition,,2020,2020,,2021/11/27,,,read,,,,1,,,0,,,,,
54677191,La sangre manda,Stephen King,"King, Stephen",,"=""""","=""""",4,4.03,,Kindle Edition,,2020,2020,,2021/11/27,,,read,,,,1,,,0,,,,,
54309701,"Zorras (Mujeres libres, #1)",Noemí Casquet,"Casquet, Noemí",,"=""""","=""""",4,3.26,Ediciones B,Kindle Edition,276,2020,,,2021/11/27,,,read,,,,1,,,0,,,,,
19346279,El ruido de las cosas al caer,Juan Gabriel Vásquez,"Vásquez, Juan Gabriel",,"=""""","=""""",3,3.80,Alfaguara,Kindle Edition,272,2011,2011,,2021/11/27,,,read,,,,1,,,0,,,,,
29983982,Relojes de hueso,David Mitchell,"Mitchell, David",Laura Salas Rodríguez,"=""""","=""""",4,3.83,Literatura Random House,Kindle Edition,720,2016,2014,,2021/11/27,,,read,,,,1,,,0,,,,,
56080597,El silencio,Don DeLillo,"DeLillo, Don",Javier Calvo Perales,"=""""","=""""",4,2.70,,Kindle Edition,,2020,2020,,2021/11/27,,,read,,,,1,,,0,,,,,
18667527,Dover Masterworks: Color Your Own Modern Art Paintings,Muncie Hendler,"Hendler, Muncie",,"=""0486780244""","=""9780486780245""",3,3.50,Dover Publications,Paperback,64,2013,2013,,2021/11/27,,,read,,,,1,,,0,,,,,
55435292,Christo and Jeanne-Claude – 40th Anniversary Edition,Wolfgang Volz,"Volz, Wolfgang",,"=""""","=""9783836580779""",5,4.83,Taschen,Hardcover,512,2020,,,2021/11/27,,,read,,,,1,,,0,,,,,
48913620,Un caballero en Moscú,Amor Towles,"Towles, Amor",,"=""""","=""""",4,4.32,SALAMANDRA,Kindle Edition,,2018,2016,,2021/11/27,,,read,,,,1,,,0,,,,,
27244930,Meridiano de sangre,Cormac McCarthy,"McCarthy, Cormac",,"=""""","=""""",3,4.16,Vintage Espanol,Kindle Edition,400,2012,1985,,2021/11/27,,,read,,,,1,,,0,,,,,
55589601,Papi (Largo recorrido nº 26),Rita Indiana,"Indiana, Rita",,"=""""","=""""",4,3.60,,Kindle Edition,,2020,2005,,2021/11/27,,,read,,,,1,,,0,,,,,
55111278,Sabemos cómo vamos a morir,Paco Ignacio Taibo II,"II, Paco Ignacio Taibo",,"=""""","=""""",3,4.18,,Kindle Edition,,2020,,,2021/11/27,,,read,,,,1,,,0,,,,,
43529242,Goliath's Revenge: How Established Companies Turn the Tables on Digital Disruptors,Todd Hewlin,"Hewlin, Todd",Scott A. Snyder,"=""""","=""""",5,3.82,Wiley,Kindle Edition,288,2019,,,2021/11/27,,,read,,,,1,,,0,,,,,
55007046,El resplandor,Stephen King,"King, Stephen",,"=""""","=""""",5,4.24,,Kindle Edition,,2020,1977,,2021/11/27,,,read,,,,1,,,0,,,,,
55447807,"Música, sólo música",Haruki Murakami,"Murakami, Haruki","Seiji Ozawa, Yoko Ogihara, Fernando Cordobés","=""""","=""""",4,3.90,TusQuets,Kindle Edition,,2020,2011,,2021/11/27,,,read,,,,1,,,0,,,,,
24296126,La ciudad de los prodigios,Eduardo Mendoza,"Mendoza, Eduardo",,"=""""","=""""",5,3.90,Seix Barral,Kindle Edition,544,2011,1986,,2021/11/27,,,read,,,,1,,,0,,,,,
50821729,La ruta infinita,José Calvo Poyato,"Poyato, José Calvo",,"=""""","=""""",5,4.05,HarperCollins Ibérica S.A.,Kindle Edition,458,2019,,,2021/11/27,,,read,,,,1,,,0,,,,,
55674765,El último en morir,Xavier Velasco,"Velasco, Xavier",,"=""""","=""""",3,3.47,Alfaguara,Kindle Edition,312,2020,2021,,2021/11/27,,,read,,,,1,,,0,,,,,
51850567,Cuchillo (Harry Hole 12),Jo Nesbø,"Nesbø, Jo",,"=""""","=""9788466352024""",4,4.28,,kindle_edition,,2019,2019,,2021/11/27,,,read,,,,1,,,0,,,,,
52849798,Hijo de la guerra,Ricardo Raphael,"Raphael, Ricardo",,"=""""","=""""",3,4.38,Seix Barral México,Kindle Edition,448,2019,,,2021/11/27,,,read,,,,1,,,0,,,,,
31945753,Petirrojo (Harry Hole #3),Jo Nesbø,"Nesbø, Jo",Carmen Montes Cano,"=""""","=""""",4,3.94,Reservoir Books,Kindle Edition,540,2016,2000,,2021/11/27,,,read,,,,1,,,0,,,,,
25264692,El murciélago (Harry Hole #1),Jo Nesbø,"Nesbø, Jo",,"=""""","=""""",3,3.56,RESERVOIR BOOKS,Kindle Edition,359,2015,1997,,2021/11/27,,,read,,,,1,,,0,,,,,
55559351,Una tierra prometida,Barack Obama,"Obama, Barack",,"=""""","=""""",4,4.37,,Kindle Edition,1129,2020,2020,,2021/11/27,,,read,,,,1,,,0,,,,,
40719362,La isla de las últimas voces,Mikel Santiago,"Santiago, Mikel",,"=""""","=""""",4,3.45,EDICIONES B,Kindle Edition,560,2018,,,2021/11/27,,,read,,,,1,,,0,,,,,
55695419,Post Corona: From Crisis to Opportunity,Scott Galloway,"Galloway, Scott",,"=""""","=""""",5,4.03,,Kindle Edition,256,2020,2020,,2021/11/27,,,read,,,,1,,,0,,,,,
13031827,La otra historia de los Estados Unidos,Howard Zinn,"Zinn, Howard",Toni Strubel,"=""""","=""""",3,4.06,Seven Stories Press,Kindle Edition,512,2011,1980,,2021/11/27,,,read,,,,1,,,0,,,,,
56087540,Gambito de dama,Walter Tevis,"Tevis, Walter",,"=""""","=""""",3,4.21,,Kindle Edition,369,2020,1983,,2021/11/27,,,read,,,,1,,,0,,,,,
55986219,Premio Planeta 2020: ganador y finalista (pack),Eva García Sáenz de Urturi,"Urturi, Eva García Sáenz de",Sandra Barneda,"=""""","=""""",5,4.12,,Kindle Edition,,2020,,,2021/11/27,,,read,,,,1,,,0,,,,,
25688463,El mal camino,Mikel Santiago,"Santiago, Mikel",,"=""""","=""""",4,3.79,Ediciones B,Kindle Edition,432,2015,2015,,2021/11/27,,,read,,,,1,,,0,,,,,
22598569,La última noche en Tremore Beach,Mikel Santiago,"Santiago, Mikel",,"=""""","=""""",3,3.78,B de Books,Kindle Edition,416,2014,2014,,2021/11/27,,,read,,,,1,,,0,,,,,
33236748,La estrella del diablo (Harry Hole #5),Jo Nesbø,"Nesbø, Jo",,"=""""","=""""",4,4.04,RESERVOIR BOOKS,Kindle Edition,455,2016,2003,,2021/11/27,,,read,,,,1,,,0,,,,,
29506573,Policía (Harry Hole #10),Jo Nesbø,"Nesbø, Jo",,"=""""","=""""",5,4.21,RESERVOIR BOOKS,Kindle Edition,546,2016,2013,,2021/11/27,,,read,,,,1,,,0,,,,,
54962679,Aquí no hay reglas: Netflix y la cultura de la reinvención,Reed Hastings,"Hastings, Reed",Erin Meyer,"=""""","=""""",5,4.33,,Kindle Edition,384,2020,2020,,2021/11/27,,,read,,,,1,,,0,,,,,
40542612,Vida 3.0: Ser humano en la era de la Inteligencia Artificial,Max  Tegmark,"Tegmark, Max",,"=""""","=""""",4,4.04,TAURUS,Kindle Edition,456,2018,2017,,2021/11/27,,,read,,,,1,,,0,,,,,
43529946,Hacia la belleza,David Foenkinos,"Foenkinos, David",,"=""""","=""""",4,3.85,ALFAGUARA,Kindle Edition,170,2019,2018,,2021/11/27,,,read,,,,1,,,0,,,,,
24907268,La pianista,Elfriede Jelinek,"Jelinek, Elfriede",,"=""""","=""""",3,3.55,LITERATURA RANDOM HOUSE,Kindle Edition,285,2010,1983,,2021/11/27,,,read,,,,1,,,0,,,,,
56890924,Tomás Nevinson,Javier Marías,"Marías, Javier",,"=""""","=""""",5,4.12,Alfaguara,Kindle Edition,688,2021,2021,,2021/11/27,,,read,,,,1,,,0,,,,,
24073372,No entres tan deprisa en esa noche oscura,António Lobo Antunes,"Antunes, António Lobo",,"=""""","=""""",3,3.84,DEBOLS!LLO,Kindle Edition,434,2013,2000,,2021/11/27,,,read,,,,1,,,0,,,,,
26891041,Fantasma (Harry Hole #9),Jo Nesbø,"Nesbø, Jo",,"=""""","=""""",5,4.10,RESERVOIR BOOKS,Kindle Edition,483,2015,2012,,2021/11/27,,,read,,,,1,,,0,,,,,
33257631,"El muñeco de nieve (Harry Hole, #7)",Jo Nesbø,"Nesbø, Jo",,"=""""","=""""",4,4.01,RESERVOIR BOOKS,Kindle Edition,477,2016,2007,,2021/11/27,,,read,,,,1,,,0,,,,,
51281676,La huella: Relatos,Mikel Santiago,"Santiago, Mikel",,"=""""","=""""",5,4.04,,Kindle Edition,197,2019,,,2021/11/27,,,read,,,,1,,,0,,,,,
35904340,Apocalipsis,Stephen King,"King, Stephen",,"=""""","=""""",5,4.33,DEBOLS!LLO,Kindle Edition,1174,2017,1978,,2021/11/27,,,read,,,,1,,,0,,,,,
55925583,Plagio: Una novela,Héctor Aguilar Camín,"Camín, Héctor Aguilar",,"=""""","=""""",5,3.96,,Kindle Edition,,2020,,,2021/11/27,,,read,,,,1,,,0,,,,,
53010477,The Sound and the Fury,William Faulkner,"Faulkner, William",General Press,"=""""","=""""",4,3.86,GENERAL PRESS,Kindle Edition,352,2019,1929,,2021/11/27,,,read,,,,1,,,0,,,,,
55130883,Estados Unidos: en la intimidad y a la distancia,Jorge G. Castañeda,"Castañeda, Jorge G.",,"=""""","=""""",4,4.22,,Kindle Edition,,2020,,,2021/11/27,,,read,,,,1,,,0,,,,,
55744157,A prueba de fuego,Javier Moro,"Moro, Javier",,"=""""","=""""",5,4.17,,Kindle Edition,424,2020,2020,,2021/11/27,,,read,,,,1,,,0,,,,,
40036893,Las dos muertes de Mozart,Joseph Gelinek,"Gelinek, Joseph",,"=""""","=""""",4,3.36,Plaza & Janés,Kindle Edition,384,2018,,,2021/11/27,,,read,,,,1,,,0,,,,,
56986355,Volver la vista atrás,Juan Gabriel Vásquez,"Vásquez, Juan Gabriel",,"=""""","=""""",3,4.47,,Kindle Edition,,2021,2020,,2021/11/27,,,read,,,,1,,,0,,,,,
56794714,Los abismos,Pilar Quintana,"Quintana, Pilar",,"=""""","=""""",3,3.92,Alfaguara,Kindle Edition,198,2021,2021,,2021/11/27,,,read,,,,1,,,0,,,,,
19177699,La reina en el palacio de las corrientes de aire,Stieg Larsson,"Larsson, Stieg",,"=""""","=""""",5,4.22,Ediciones Destino,Kindle Edition,864,2010,2007,,2021/11/27,,,read,,,,1,,,0,,,,,
32969708,Némesis (Harry Hole #4),Jo Nesbø,"Nesbø, Jo",,"=""""","=""""",5,3.98,RESERVOIR BOOKS,Kindle Edition,503,2016,2002,,2021/11/27,,,read,,,,1,,,0,,,,,
55216081,Los chicos de la Nickel,Colson Whitehead,"Whitehead, Colson",,"=""""","=""""",2,4.25,,Kindle Edition,,2020,2019,,2021/11/27,,,read,,,,1,,,0,,,,,
31455660,"The Art of Rivalry: Four Friendships, Betrayals, and Breakthroughs in Modern Art",Sebastian Smee,"Smee, Sebastian",,"=""""","=""""",3,3.93,Random House,Kindle Edition,416,2016,2016,,2021/11/27,,,read,,,,1,,,0,,,,,
19428172,Matisse and Picasso: The Story of Their Rivalry and Friendship,Jack Flam,"Flam, Jack",,"=""""","=""""",4,4.19,Basic Books,Kindle Edition,296,2008,2003,,2021/11/27,,,read,,,,1,,,0,,,,,
18662473,Give and Take: A Revolutionary Approach to Success,Adam M. Grant,"Grant, Adam M.",,"=""""","=""""",4,4.05,Viking Adult,Kindle Edition,321,2013,2013,,2021/11/27,,,read,,,,1,,,0,,,,,
55963670,The Collection,Jules Verne,"Verne, Jules",,"=""""","=""""",3,4.40,,Kindle Edition,,2020,,,2021/11/27,,,read,,,,1,,,0,,,,,
57549571,Ella entró por la ventana del baño,Élmer Mendoza,"Mendoza, Élmer",,"=""""","=""""",5,3.89,Alfaguara,Kindle Edition,272,2021,2022,,2021/11/27,,,read,,,,1,,,0,,,,,
54340143,Rey blanco (Antonia Scott #3),Juan Gomez-Jurado,"Gomez-Jurado, Juan",,"=""""","=""""",3,4.25,Ediciones B,Kindle Edition,,2020,,,2021/11/27,,,read,,,,1,,,0,,,,,
23816144,Trilogía del Baztán: El guardián invisible / Legado en los huesos / Ofrenda a la tormenta (Trilogía del Baztán #1-3),Dolores Redondo,"Redondo, Dolores",,"=""""","=""""",3,4.37,Ediciones Destino,Kindle Edition,1210,2014,2013,,2021/11/27,,,read,,,,1,,,0,,,,,
8242203,La Milla Verde,Stephen King,"King, Stephen",María Eugenia Ciocchini Suárez,"=""""","=""""",3,4.45,,Kindle Edition,,,1996,,2021/11/27,,,read,,,,1,,,0,,,,,
57141818,"Mujeres del alma mía: Sobre el amor impaciente, la vida larga y las brujas buenas",Isabel Allende,"Allende, Isabel",,"=""""","=""""",3,4.06,Plaza & Janés,Kindle Edition,192,2021,2020,,2021/11/27,,,read,,,,1,,,0,,,,,
57455280,México: La historia interminable,Roberto Madrazo,"Madrazo, Roberto",,"=""""","=""""",5,3.71,,Kindle Edition,,2021,,,2021/11/27,,,read,,,,1,,,0,,,,,
55374220,Exhalación,Ted Chiang,"Chiang, Ted",,"=""""","=""""",5,4.27,Sexto Piso,Kindle Edition,357,2020,2019,,2021/11/27,,,read,,,,1,,,0,,,,,
51041283,La chica que vivió dos veces (Serie Millennium 6),David Lagercrantz,"Lagercrantz, David","Martin Lexell, Juan José Ortega Román","=""""","=""""",5,3.73,Ediciones Destino,Kindle Edition,592,2019,2019,,2021/11/27,,,read,,,,1,,,0,,,,,
35857977,"El hombre que perseguía su sombra (Millennium, #5)",David Lagercrantz,"Lagercrantz, David","Martin Lexell, Juan José Ortega Román","=""""","=""""",5,3.79,Ediciones Destino ,Paperback,435,2017,2017,,2021/11/27,,,read,,,,1,,,0,,,,,
23403555,El amor en los tiempos del cólera,Gabriel García Márquez,"Márquez, Gabriel García",,"=""""","=""""",5,3.92,Vintage Espanol,Kindle Edition,464,2014,1985,,2021/11/27,,,read,,,,1,,,0,,,,,
56545828,Quirke en San Sebastián,Benjamin Black,"Black, Benjamin",John Banville,"=""""","=""""",4,3.50,Alfaguara,Kindle Edition,335,2021,,,2021/11/27,,,read,,,,1,,,0,,,,,
54142912,"Groundwork: Autobiographical Writings, 1979–2012",Paul Auster,"Auster, Paul",,"=""""","=""""",3,4.00,,Kindle Edition,,2020,,,2021/11/27,,,read,,,,1,,,0,,,,,
23393519,El leopardo (Harry Hole #8),Jo Nesbø,"Nesbø, Jo",,"=""""","=""""",5,4.07,Literatura Random House,Kindle Edition,575,2014,2009,,2021/11/27,,,read,,,,1,,,0,,,,,
53614094,Sangre en la nieve,Jo Nesbø,"Nesbø, Jo",,"=""""","=""""",4,3.57,,Kindle Edition,,2020,2014,,2021/11/27,,,read,,,,1,,,0,,,,,
56085281,Sol de sangre,Jo Nesbø,"Nesbø, Jo",,"=""""","=""""",4,3.60,,Kindle Edition,,2020,2015,,2021/11/27,,,read,,,,1,,,0,,,,,
19004060,Duma Key,Stephen King,"King, Stephen",,"=""""","=""""",4,3.94,PLAZA & JANES,Kindle Edition,736,2012,2008,,2021/11/27,,,read,,,,1,,,0,,,,,
57214818,Pleamar,Antonio Mercero,"Mercero, Antonio",,"=""""","=""""",3,3.68,Alfaguara,Kindle Edition,392,2021,2021,,2021/11/27,,,read,,,,1,,,0,,,,,
57888059,Dos soledades: Un diálogo sobre la novela en América Latina,Mario Vargas Llosa,"Llosa, Mario Vargas",Gabriel García Márquez,"=""""","=""""",3,4.07,,Kindle Edition,,2021,2021,,2021/11/27,,,read,,,,1,,,0,,,,,
45688524,Banksy: You Are an Acceptable Level of Threat,Patrick Potter,"Potter, Patrick",,"=""1908211784""","=""9781908211781""",5,4.10,Carpet Bombing Culture,Hardcover,248,2019,,,2021/11/27,,,read,,,,1,,,0,,,,,
55051661,"Genius Makers: The Mavericks Who Brought A.I. to Google, Facebook, and the World",Cade Metz,"Metz, Cade",,"=""""","=""""",5,4.30,,Kindle Edition,,2021,2021,,2021/11/27,,,read,,,,1,,,0,,,,,
32944292,Las Aventuras de Juan Planchard,Jonathan Jakubowicz,"Jakubowicz, Jonathan",,"=""""","=""""",5,3.99,Epicentral Studios,Kindle Edition,300,2016,,,2021/11/27,,,read,,,,1,,,0,,,,,
57501735,Regreso a la jaula: El fracaso de López Obrador,Roger Bartra,"Bartra, Roger",,"=""""","=""""",5,4.17,,Kindle Edition,,2021,,,2021/11/27,,,read,,,,1,,,0,,,,,
55022795,El asesinato de Platón,Marcos Chicot,"Chicot, Marcos",,"=""""","=""""",3,4.37,,Kindle Edition,889,2020,,,2021/11/27,,,read,,,,1,,,0,,,,,
38204451,Que de lejos parecen moscas,Kike Ferrari,"Ferrari, Kike",,"=""""","=""""",4,3.45,ALFAGUARA,Kindle Edition,168,2018,2011,,2021/11/27,,,read,,,,1,,,0,,,,,
54412740,"Baby University Complete ""for Babies"" Board Book Set (Baby University Board Book Sets)",Chris Ferrie,"Ferrie, Chris","Whurley, Cara Florance, Julia Kregenow, Marco Tomamichel, Sarah Kaiser, Katherina Petrou","=""1728232309""","=""9781728232300""",5,4.67,,Board book,,2020,,,2021/11/27,,,read,,,,1,,,0,,,,,
56993075,Amazon Unbound: Jeff Bezos and the Invention of a Global Empire,Brad Stone,"Stone, Brad",,"=""""","=""""",5,4.15,,Kindle Edition,488,2021,2021,,2021/11/27,,,read,,,,1,,,0,,,,,
57293500,Independencia,Javier Cercas,"Cercas, Javier",,"=""""","=""""",3,3.78,,Kindle Edition,,2021,2021,,2021/11/27,,,read,,,,1,,,0,,,,,
54109901,Los besos de Lenin (Narrativa nº 29),Yan Lianke,"Lianke, Yan",Belén Cuadra Mora,"=""""","=""""",3,3.76,,Kindle Edition,,2020,2003,,2021/11/27,,,read,,,,1,,,0,,,,,
56942508,Páradais,Fernanda Melchor,"Melchor, Fernanda",,"=""""","=""""",5,3.76,,Kindle Edition,,2021,2021,,2021/11/27,,,read,,,,1,,,0,,,,,
37559307,Aquí no es Miami,Fernanda Melchor,"Melchor, Fernanda",,"=""""","=""""",3,4.28,Literatura Random House,Kindle Edition,141,2018,2014,,2021/11/27,,,read,,,,1,,,0,,,,,
34616436,"Una columna de fuego (Los pilares de la tierra, #3)",Ken Follett,"Follett, Ken",,"=""""","=""""",5,4.19,PLAZA & JANES,Kindle Edition,944,2017,2017,,2021/11/27,,,read,,,,1,,,0,,,,,
58247749,Los años extraordinarios,Rodrigo Cortés,"Cortés, Rodrigo",,"=""""","=""""",3,3.52,,Kindle Edition,,2021,2021,,2021/11/27,,,read,,,,1,,,0,,,,,
57593966,La anomalía,Hervé Le Tellier,"Tellier, Hervé Le",Pablo Martín Sánchez,"=""""","=""""",4,3.86,Seix Barral,Kindle Edition,268,2021,2020,,2021/11/27,,,read,,,,1,,,0,,,,,
58041985,Y líbranos del mal,Santiago Roncagliolo,"Roncagliolo, Santiago",,"=""""","=""""",4,3.60,,Kindle Edition,,2021,2021,,2021/11/27,,,read,,,,1,,,0,,,,,
56071090,La distancia que nos separa,Renato Cisneros,"Cisneros, Renato",,"=""""","=""""",4,4.16,,Kindle Edition,,2020,2015,,2021/11/27,,,read,,,,1,,,0,,,,,
28387572,Insomnia,Stephen King,"King, Stephen",,"=""""","=""""",5,3.83,Scribner,Kindle Edition,793,2016,1994,,2021/11/27,,,read,,,,1,,,0,,,,,
57302870,La farmacéutica: 492 días secuestrada,Carles Porta,"Porta, Carles",Noemí Sobregués Arias,"=""""","=""""",4,4.16,Reservoir Books,Kindle Edition,320,2021,2021,,2021/11/27,,,read,,,,1,,,0,,,,,
34612970,El guerrero a la sombra del cerezo,David B. Gil,"Gil, David B.",,"=""""","=""""",3,4.68,SUMA,Kindle Edition,770,2017,2017,,2021/11/27,,,read,,,,1,,,0,,,,,
34033476,La sed (Harry Hole #11),Jo Nesbø,"Nesbø, Jo",,"=""""","=""""",5,4.17,RESERVOIR BOOKS,Kindle Edition,634,2017,2017,,2021/11/27,,,read,,,,1,,,0,,,,,
25651993,"Cucarachas (Harry Hole, #2)",Jo Nesbø,"Nesbø, Jo",,"=""""","=""""",5,3.74,Roja & Negra,Kindle Edition,374,2015,1998,,2021/11/27,,,read,,,,1,,,0,,,,,
33257628,El redentor (Harry Hole #6),Jo Nesbø,"Nesbø, Jo",,"=""""","=""""",5,4.07,RESERVOIR BOOKS,Kindle Edition,504,2016,2005,,2021/11/27,,,read,,,,1,,,0,,,,,
55240321,Las águilas de Tenochtitlán,Enrique Ortiz,"Ortiz, Enrique",,"=""""","=""""",2,3.60,Grijalbo,Kindle Edition,431,2020,2020,,2021/11/27,,,read,,,,1,,,0,,,,,
57966614,Canción de infancia,J.M.G. Le Clézio,"Clézio, J.M.G. Le","Amaya García Gallego, María Teresa Gallego Urrutia","=""""","=""""",4,3.91,,Kindle Edition,,2021,,,2021/11/27,,,read,,,,1,,,0,,,,,
53710180,Buscando Latinx: Al encuentro de las voces que redefinen la identidad latina,Paola Ramos,"Ramos, Paola",,"=""""","=""""",4,4.17,Vintage Espanol,Kindle Edition,,2020,2020,,2021/11/27,,,read,,,,1,,,0,,,,,
57948870,Motivo de ruptura (Myron Bolitar nº 1),Harlan Coben,"Coben, Harlan",Xavier Llobet,"=""""","=""""",3,3.96,RBA Libros,Kindle Edition,364,2021,1995,,2021/11/27,,,read,,,,1,,,0,,,,,
55289130,No digas nada,Patrick Radden Keefe,"Keefe, Patrick Radden",,"=""""","=""""",4,4.39,,Kindle Edition,,2020,2018,,2021/11/27,,,read,,,,1,,,0,,,,,
23221695,El umbral de la eternidad (The Century #3),Ken Follett,"Follett, Ken",,"=""""","=""""",5,4.14,Plaza & Janés,Kindle Edition,1152,2014,2014,,2021/11/27,,,read,,,,1,,,0,,,,,
17305558,El invierno del mundo,Ken Follett,"Follett, Ken",,"=""""","=""""",4,4.34,PLAZA & JANES,Kindle Edition,960,2012,2012,,2021/11/27,,,read,,,,1,,,0,,,,,
18972190,La caída de los gigantes,Ken Follett,"Follett, Ken",,"=""""","=""""",4,4.27,PLAZA & JANES,Kindle Edition,1024,2010,2010,,2021/11/27,,,read,,,,1,,,0,,,,,
58877917,El instituto Topeka,Ben Lerner,"Lerner, Ben",Carlos Milla Soler,"=""""","=""""",3,3.50,,Kindle Edition,,2021,2019,,2021/11/27,,,read,,,,1,,,0,,,,,
57469058,El vigilante nocturno (Nuevos Tiempos nº 464),Louise Erdrich,"Erdrich, Louise",Susana de la Higuera Glynne-Jones,"=""""","=""""",4,4.00,,Kindle Edition,,2021,,,2021/11/27,,,read,,,,1,,,0,,,,,
56852605,Los números no mienten: 71 historias para entender el mundo,Vaclav Smil,"Smil, Vaclav",,"=""""","=""""",5,3.90,,Kindle Edition,,2021,2020,,2021/11/27,,,read,,,,1,,,0,,,,,
58766545,Nunca,Ken Follett,"Follett, Ken","Ana Isabel Sánchez Díez, Raúl Sastre Letona, José Serra Marín","=""""","=""""",5,4.22,,Kindle Edition,,2021,2021,,2021/11/27,,,read,,,,1,,,0,,,,,
20557169,Una fortuna peligrosa,Ken Follett,"Follett, Ken",,"=""""","=""""",5,4.09,Debolsillo,Kindle Edition,672,2013,1993,,2021/11/27,,,read,,,,1,,,0,,,,,
20639714,El hombre de San Petersburgo,Ken Follett,"Follett, Ken",,"=""""","=""""",4,3.90,DEBOLS!LLO,Kindle Edition,352,2014,1982,,2021/11/27,,,read,,,,1,,,0,,,,,
56774562,The Future of Insurance: From Disruption to Evolution: Volume I. The Incumbents,Bryan Falchuk,"Falchuk, Bryan",Caribou Honig,"=""""","=""""",4,4.25,,Kindle Edition,,2020,,,2021/11/27,,,read,,,,1,,,0,,,,,
22847739,El escándalo Modigliani,Ken Follett,"Follett, Ken",,"=""""","=""""",3,3.29,DEBOLS!LLO,Kindle Edition,272,2014,1976,,2021/11/27,,,read,,,,1,,,0,,,,,
20555997,Vuelo final,Ken Follett,"Follett, Ken",,"=""""","=""""",4,3.93,DEBOLS!LLO,Kindle Edition,480,2013,2002,,2021/11/27,,,read,,,,1,,,0,,,,,
22138815,La clave está en Rebeca,Ken Follett,"Follett, Ken",,"=""""","=""""",4,3.92,DEBOLS!LLO,Kindle Edition,432,2014,1980,,2021/11/27,,,read,,,,1,,,0,,,,,
55234808,La tiranía del mérito: ¿Qué ha sido del bien común?,Michael J. Sandel,"Sandel, Michael J.",,"=""""","=""""",3,4.20,,Kindle Edition,,2020,2020,,2021/11/27,,,read,,,,1,,,0,,,,,
23370707,Cien años de soledad,Gabriel García Márquez,"Márquez, Gabriel García",,"=""""","=""""",5,4.09,Vintage Espanol,Kindle Edition,496,2014,1967,,2021/11/27,,,read,,,,1,,,0,,,,,
57398326,Trigo limpio,Juan Manuel Gil,"Gil, Juan Manuel",,"=""""","=""""",4,3.32,,Kindle Edition,,2021,,,2021/11/27,,,read,,,,1,,,0,,,,,
53758116,La sexta trampa,J.D. Barker,"Barker, J.D.",Julio Hermoso Oliveras,"=""""","=""""",4,4.48,,Kindle Edition,,2020,2019,,2021/11/27,,,read,,,,1,,,0,,,,,
35086097,The Art Museum (Revised Edition),Phaidon,"Phaidon, Phaidon",,"=""0714875023""","=""9780714875026""",4,4.80,Phaidon Press,Hardcover,584,2017,,,2021/11/27,,,read,,,,1,,,0,,,,,
